date,experiment,strategy,nav,gross_nav_same_path,daily_return,gross_daily_return_same_path,transaction_cost,cumulative_transaction_cost
2025-04-18,weekly,single_amihud_illiquidity_20,436498.03147097805,493829.13679293945,-0.010187283515136869,-0.00901525287012328,0.0,57331.105321961404
2025-04-21,weekly,single_amihud_illiquidity_20,435784.49118932954,493231.92328808276,-0.001634693011658972,-0.0012093525074992062,116.32677679183081,57447.432098753234
2025-04-22,weekly,single_amihud_illiquidity_20,432879.9375072105,490327.3696059637,-0.006665114846542752,-0.00588881932612173,0.0,57447.432098753234
2025-04-23,weekly,single_amihud_illiquidity_20,435419.1743332512,492866.6064320044,0.005865914786125748,0.005178656104963819,0.0,57447.432098753234
2025-04-24,weekly,single_amihud_illiquidity_20,433024.0896875394,490471.5217862926,-0.005500641191053091,-0.0048594987253254285,0.0,57447.432098753234
2025-04-25,weekly,single_amihud_illiquidity_20,433158.45032025897,490605.8824190122,0.0003102844297104834,0.000273941761654628,0.0,57447.432098753234
2025-04-28,weekly,single_amihud_illiquidity_20,426189.0106812963,483854.91967643565,-0.016089815710185862,-0.013760460248233963,218.47689638611106,57665.90899513935
2025-04-29,weekly,single_amihud_illiquidity_20,430336.4251606706,488002.33415580995,0.009731397045513512,0.008571607543326865,0.0,57665.90899513935
2025-04-30,weekly,single_amihud_illiquidity_20,433473.5092585766,491139.41825371596,0.007289840958117244,0.006428420272482471,0.0,57665.90899513935
2025-05-06,weekly,single_amihud_illiquidity_20,444861.76631537266,502778.3090933588,0.026272094634513632,0.02369773308162837,250.63378284676938,57916.54277798612
2025-05-07,weekly,single_amihud_illiquidity_20,448271.12484110054,506187.6676190867,0.007663860515517706,0.006781037415627189,0.0,57916.54277798612
2025-05-08,weekly,single_amihud_illiquidity_20,457048.73303683114,514965.2758148173,0.019581025208442737,0.017340620400763784,0.0,57916.54277798612
2025-05-09,weekly,single_amihud_illiquidity_20,456464.7824514261,514381.3252294122,-0.0012776549702370188,-0.0011339610898640773,0.0,57916.54277798612
2025-05-12,weekly,single_amihud_illiquidity_20,457142.13372605667,515252.5225959756,0.0014839069752388134,0.0016936800070936897,193.8460919328399,58110.388869918956
2025-05-13,weekly,single_amihud_illiquidity_20,461779.7987937232,519890.18766364217,0.010144908389576823,0.00900076149904283,0.0,58110.388869918956
2025-05-14,weekly,single_amihud_illiquidity_20,459854.28592745017,517964.6747973691,-0.004169764184797531,-0.003703691494786998,0.0,58110.388869918956
2025-05-15,weekly,single_amihud_illiquidity_20,460741.6613969183,518852.05026683724,0.0019296883743911142,0.0017131968889871896,0.0,58110.388869918956
2025-05-16,weekly,single_amihud_illiquidity_20,460519.3424707559,518629.73134067486,-0.00048252403632942364,-0.00042848231215053545,0.0,58110.388869918956
2025-05-19,weekly,single_amihud_illiquidity_20,462550.9669303226,520926.45414059976,0.004411594198555635,0.00442844415029553,265.0983403582111,58375.48721027717
2025-05-20,weekly,single_amihud_illiquidity_20,470064.7770612892,528440.2642715663,0.016244285858553642,0.014423936567710793,0.0,58375.48721027717
2025-05-21,weekly,single_amihud_illiquidity_20,467298.37662108516,525673.8638313623,-0.005885147271613822,-0.005235029628215981,0.0,58375.48721027717
2025-05-22,weekly,single_amihud_illiquidity_20,461328.800642008,519704.2878522852,-0.012774655932343726,-0.011356044859388681,0.0,58375.48721027717
2025-05-23,weekly,single_amihud_illiquidity_20,456853.7810832463,515229.26829352346,-0.009700282212023348,-0.008610703554621568,0.0,58375.48721027717
2025-05-26,weekly,single_amihud_illiquidity_20,458586.01751238154,517197.50482721964,0.0037916648627225324,0.0038201178675565384,236.0001045609549,58611.48731483812
2025-05-27,weekly,single_amihud_illiquidity_20,462901.5446185693,521513.0319334074,0.009410507388772027,0.008344060181863178,0.0,58611.48731483812
2025-05-28,weekly,single_amihud_illiquidity_20,462474.2236067619,521085.7109216,-0.0009231358520515043,-0.0008193870251395063,0.0,58611.48731483812
2025-05-29,weekly,single_amihud_illiquidity_20,461337.9915536074,519949.4788684455,-0.002456854880026005,-0.002180508943806836,0.0,58611.48731483812
2025-05-30,weekly,single_amihud_illiquidity_20,452040.5656324886,510652.0529473267,-0.020153176394184902,-0.017881402518861278,0.0,58611.48731483812
2025-06-03,weekly,single_amihud_illiquidity_20,453984.7446515458,512968.3195091896,0.004300895023297224,0.004535899833348678,372.0875428056056,58983.57485764373
2025-06-04,weekly,single_amihud_illiquidity_20,460560.59229925176,519544.1671568955,0.014484732637333853,0.012819208121853887,0.0,58983.57485764373
2025-06-05,weekly,single_amihud_illiquidity_20,454185.89547248476,513169.4703301285,-0.013841168639597834,-0.01226978807528778,0.0,58983.57485764373
2025-06-06,weekly,single_amihud_illiquidity_20,456632.54953304416,515616.1243906879,0.005386900132630101,0.004767731133704212,0.0,58983.57485764373
2025-06-09,weekly,single_amihud_illiquidity_20,464057.5007981122,523333.14324821765,0.01626023215528738,0.014966597227053402,292.06759246170503,59275.642450105435
2025-06-10,weekly,single_amihud_illiquidity_20,466124.33834679186,525399.9807968973,0.0044538393305249,0.003949372546617758,0.0,59275.642450105435
2025-06-11,weekly,single_amihud_illiquidity_20,469343.17562434654,528618.818074452,0.006905533594257163,0.006126451075754824,0.0,59275.642450105435
2025-06-12,weekly,single_amihud_illiquidity_20,467593.9761796394,526869.6186297449,-0.0037269092969770545,-0.0033089995756843127,0.0,59275.642450105435
2025-06-13,weekly,single_amihud_illiquidity_20,455954.47454443906,515230.1169945445,-0.024892325881308408,-0.022091806442496642,0.0,59275.642450105435
2025-06-16,weekly,single_amihud_illiquidity_20,457428.1340859053,517007.9254377447,0.003232032195623402,0.0034505134396463077,304.1489017339882,59579.79135183942
2025-06-17,weekly,single_amihud_illiquidity_20,450368.5513245113,509948.34267635073,-0.015433206301360025,-0.01365468963636618,0.0,59579.79135183942
2025-06-18,weekly,single_amihud_illiquidity_20,445811.6012203918,505391.39257223124,-0.010118268894925508,-0.008936101410200403,0.0,59579.79135183942
2025-06-19,weekly,single_amihud_illiquidity_20,438111.1222987939,497690.91365063336,-0.017272944222443076,-0.015236664167162961,0.0,59579.79135183942
2025-06-20,weekly,single_amihud_illiquidity_20,434202.02926295105,493781.8206147905,-0.008922606245035825,-0.007854459321286589,0.0,59579.79135183942
2025-06-23,weekly,single_amihud_illiquidity_20,445093.0684970707,504898.56683103973,0.02508288423388283,0.022513478123613817,225.70698212959962,59805.49833396902
2025-06-24,weekly,single_amihud_illiquidity_20,455831.89948531764,515637.3978192867,0.024127158449149366,0.021269283958654128,0.0,59805.49833396902
2025-06-25,weekly,single_amihud_illiquidity_20,458221.14926568297,518026.647599652,0.005241515091556792,0.004633585132633566,0.0,59805.49833396902
2025-06-26,weekly,single_amihud_illiquidity_20,463163.6603570796,522969.1586910486,0.010786300674504368,0.009541036381619517,0.0,59805.49833396902
2025-06-27,weekly,single_amihud_illiquidity_20,464014.4052911703,523819.9036251393,0.0018368127875896256,0.001626759283893664,0.0,59805.49833396902
2025-06-30,weekly,single_amihud_illiquidity_20,471397.7091366302,531441.4834636255,0.015911798774494557,0.01455000045958621,238.2759930263594,60043.77432699538
2025-07-01,weekly,single_amihud_illiquidity_20,467652.81365803763,527696.587985033,-0.007944237755103556,-0.007046675118745793,0.0,60043.77432699538
2025-07-02,weekly,single_amihud_illiquidity_20,467860.65697751543,527904.4313045108,0.000444439364861271,0.00039386898496229783,0.0,60043.77432699538
2025-07-03,weekly,single_amihud_illiquidity_20,470509.1050908692,530552.8794178646,0.005660762609241976,0.005016908281692656,0.0,60043.77432699538
2025-07-04,weekly,single_amihud_illiquidity_20,465346.66893464234,525390.4432616377,-0.010972021795900955,-0.009730295238226327,0.0,60043.77432699538
2025-07-07,weekly,single_amihud_illiquidity_20,469427.2888131496,529698.3542896394,0.00876898912341928,0.008199446874705307,227.2911494944209,60271.0654764898
2025-07-08,weekly,single_amihud_illiquidity_20,471170.7844842866,531441.8499607764,0.0037140910055422083,0.003291487800590076,0.0,60271.0654764898
2025-07-09,weekly,single_amihud_illiquidity_20,472217.4581381688,532488.5236146586,0.0022214315665343154,0.0019694979873328133,0.0,60271.0654764898
2025-07-10,weekly,single_amihud_illiquidity_20,469656.9629332261,529928.0284097159,-0.005422279843354527,-0.004808545332698477,0.0,60271.0654764898
2025-07-11,weekly,single_amihud_illiquidity_20,470105.26994119346,530376.3354176832,0.0009545413852005691,0.0008459771590356713,0.0,60271.0654764898
2025-07-14,weekly,single_amihud_illiquidity_20,477101.51773782936,537641.8635974957,0.014882300293104667,0.013698816660231872,269.28038317650856,60540.34585966631
2025-07-15,weekly,single_amihud_illiquidity_20,473771.9687002547,534312.314559921,-0.0069787014163393835,-0.006192875337675208,0.0,60540.34585966631
2025-07-16,weekly,single_amihud_illiquidity_20,476166.5047076248,536706.8505672911,0.00505419519423933,0.004481528765329479,0.0,60540.34585966631
2025-07-17,weekly,single_amihud_illiquidity_20,478138.83576139814,538679.1816210644,0.004142103726897828,0.0036748758688072147,0.0,60540.34585966631
2025-07-18,weekly,single_amihud_illiquidity_20,481013.7307957414,541554.0766554077,0.006012678367288915,0.005336933619175088,0.0,60540.34585966631
2025-07-21,weekly,single_amihud_illiquidity_20,486931.2714790943,547745.8945355655,0.012302228199522647,0.011433424928490865,274.27719680493595,60814.623056471246
2025-07-22,weekly,single_amihud_illiquidity_20,482363.49248810514,543178.1155445764,-0.009380746849784627,-0.008339229990691366,0.0,60814.623056471246
2025-07-23,weekly,single_amihud_illiquidity_20,481904.04797571123,542718.6710321825,-0.0009524860806194857,-0.0008458450354416058,0.0,60814.623056471246
2025-07-24,weekly,single_amihud_illiquidity_20,487024.49629303045,547839.1193495017,0.010625451972914979,0.009434811423717493,0.0,60814.623056471246
2025-07-25,weekly,single_amihud_illiquidity_20,499783.63554655213,560598.2586030234,0.02619814680911836,0.023289938237108343,0.0,60814.623056471246
2025-07-28,weekly,single_amihud_illiquidity_20,505988.4701294031,567200.1890616246,0.012415041513045066,0.011776580389408986,397.095875750181,61211.718932221425
2025-07-29,weekly,single_amihud_illiquidity_20,506016.2234010701,567227.9423332915,5.4849612798335556e-05,4.893029339925192e-05,0.0,61211.718932221425
2025-07-30,weekly,single_amihud_illiquidity_20,499857.68572139734,561069.4046536188,-0.012170632866827069,-0.010857253707106773,0.0,61211.718932221425
2025-07-31,weekly,single_amihud_illiquidity_20,488103.35666437785,549315.0755965993,-0.02351535125453874,-0.020949866379322835,0.0,61211.718932221425
2025-08-01,weekly,single_amihud_illiquidity_20,485393.5966197843,546605.3155520058,-0.005551611165126258,-0.004932979568511686,0.0,61211.718932221425
2025-08-04,weekly,single_amihud_illiquidity_20,488546.7429691122,549923.786060501,0.006496060869541687,0.006071054221534533,165.32415916744938,61377.04309138888
2025-08-05,weekly,single_amihud_illiquidity_20,495517.8683735116,556894.9114649005,0.014269106292742473,0.012676530059444469,0.0,61377.04309138888
2025-08-06,weekly,single_amihud_illiquidity_20,496629.3620354227,558006.4051268116,0.002243095018065633,0.0019958768504229063,0.0,61377.04309138888
2025-08-07,weekly,single_amihud_illiquidity_20,492745.5795270537,554122.6226184425,-0.007820283707051567,-0.006960103813658636,0.0,61377.04309138888
2025-08-08,weekly,single_amihud_illiquidity_20,502328.5148716721,563705.5579630609,0.019448039196650502,0.01729388939100751,0.0,61377.04309138888
2025-08-11,weekly,single_amihud_illiquidity_20,506126.7009157971,567721.4227394826,0.00756115954336245,0.007124046800129014,217.67873229660884,61594.72182368548
2025-08-12,weekly,single_amihud_illiquidity_20,503623.0905987545,565217.81242244,-0.004946607860269903,-0.004409927504517297,0.0,61594.72182368548
2025-08-13,weekly,single_amihud_illiquidity_20,503236.40603981394,564831.1278634995,-0.0007678054603907913,-0.0006841337099467992,0.0,61594.72182368548
2025-08-14,weekly,single_amihud_illiquidity_20,495422.21588926524,557016.9377129507,-0.015527871308123276,-0.013834560039398425,0.0,61594.72182368548
2025-08-15,weekly,single_amihud_illiquidity_20,494513.97002702614,556108.6918507116,-0.0018332764117346967,-0.0016305534010658818,0.0,61594.72182368548
2025-08-18,weekly,single_amihud_illiquidity_20,496217.4356683917,558016.2172264606,0.0034447270342483627,0.003430130482947158,204.059734383425,61798.78155806891
2025-08-19,weekly,single_amihud_illiquidity_20,502357.732891967,564156.5144500359,0.012374206914564478,0.011003797083344313,0.0,61798.78155806891
2025-08-20,weekly,single_amihud_illiquidity_20,504644.06062699144,566442.8421850604,0.004551194468257691,0.004052647938052045,0.0,61798.78155806891
2025-08-21,weekly,single_amihud_illiquidity_20,507523.36255334056,569322.1441114094,0.005705609460203931,0.005083128802973569,0.0,61798.78155806891
2025-08-22,weekly,single_amihud_illiquidity_20,503775.3724568734,565574.1540149424,-0.0073848622014385246,-0.006583250160270726,0.0,61798.78155806891
2025-08-25,weekly,single_amihud_illiquidity_20,505240.15071678284,567296.2735029333,0.0029076019591147695,0.0030449048560048375,257.3412280815363,62056.122786150445
2025-08-26,weekly,single_amihud_illiquidity_20,505842.1868460601,567898.3096322105,0.00119158409802389,0.0010612375885350467,0.0,62056.122786150445
2025-08-27,weekly,single_amihud_illiquidity_20,487681.1281185976,549737.2509047481,-0.03590261785142357,-0.031979420293087535,0.0,62056.122786150445
2025-08-28,weekly,single_amihud_illiquidity_20,486523.49459577387,548579.6173819243,-0.0023737509123835654,-0.002105794215179313,0.0,62056.122786150445
2025-08-29,weekly,single_amihud_illiquidity_20,484326.1022514077,546382.2250375581,-0.004516518459590224,-0.004005603334030439,0.0,62056.122786150445
2025-09-01,weekly,single_amihud_illiquidity_20,488131.0719511123,550345.078217305,0.007856214401860795,0.007252895497239953,157.88348004220018,62214.00626619265
2025-09-02,weekly,single_amihud_illiquidity_20,485760.6144466961,547974.6207128888,-0.004856190561566165,-0.004307220320920679,0.0,62214.00626619265
2025-09-03,weekly,single_amihud_illiquidity_20,477030.05308858486,539244.0593547774,-0.017972970838847857,-0.015932419181664437,0.0,62214.00626619265
2025-09-04,weekly,single_amihud_illiquidity_20,482736.8169820095,544950.8232482022,0.011963111876234223,0.01058289617553343,0.0,62214.00626619265
2025-09-05,weekly,single_amihud_illiquidity_20,491642.0863937229,553856.0926599156,0.018447462672078085,0.016341418402917807,0.0,62214.00626619265
2025-09-08,weekly,single_amihud_illiquidity_20,502974.25572198915,565399.8704662188,0.02304963232783752,0.020842558128888244,211.60847803701134,62425.61474422966
2025-09-09,weekly,single_amihud_illiquidity_20,501872.17283025925,564297.7875744889,-0.002191131810807878,-0.0019492096643409784,0.0,62425.61474422966
2025-09-10,weekly,single_amihud_illiquidity_20,504434.2179151933,566859.832659423,0.0051049753774663476,0.004540235920375446,0.0,62425.61474422966
2025-09-11,weekly,single_amihud_illiquidity_20,506896.0958772835,569321.7106215132,0.004880473755854764,0.004343010071008679,0.0,62425.61474422966
2025-09-12,weekly,single_amihud_illiquidity_20,508383.35685846384,570808.9716026935,0.002934054914363493,0.0026123384255920534,0.0,62425.61474422966
2025-09-15,weekly,single_amihud_illiquidity_20,503611.7990833403,566172.0118864456,-0.00938574741039766,-0.008123487798778806,134.5980588756325,62560.21280310529
2025-09-16,weekly,single_amihud_illiquidity_20,512936.3983348763,575496.6111379815,0.018515450330012895,0.01646955175418685,0.0,62560.21280310529
2025-09-17,weekly,single_amihud_illiquidity_20,511486.9174686757,574047.130271781,-0.0028258491128840824,-0.0025186609932147386,0.0,62560.21280310529
2025-09-18,weekly,single_amihud_illiquidity_20,503742.72635522205,566302.9391583273,-0.015140545826234031,-0.013490514463136871,0.0,62560.21280310529
2025-09-19,weekly,single_amihud_illiquidity_20,504849.4622119735,567409.6750150787,0.002197025979430167,0.001954317698573682,0.0,62560.21280310529
2025-09-22,weekly,single_amihud_illiquidity_20,502337.3708368455,565176.4604441351,-0.00497592166211569,-0.003935806295309097,278.8768041844076,62839.0896072897
2025-09-23,weekly,single_amihud_illiquidity_20,498048.77575423225,560887.865361522,-0.008537280583900908,-0.007588063875206386,0.0,62839.0896072897
2025-09-24,weekly,single_amihud_illiquidity_20,506421.4513566816,569260.5409639713,0.016810955091235646,0.014927539209736107,0.0,62839.0896072897
2025-09-25,weekly,single_amihud_illiquidity_20,498508.3528792954,561347.4424865851,-0.015625519922561226,-0.013900662188856994,0.0,62839.0896072897
2025-09-26,weekly,single_amihud_illiquidity_20,500438.1565327999,563277.2461400896,0.003871156104723772,0.003437806084866102,0.0,62839.0896072897
2025-09-29,weekly,single_amihud_illiquidity_20,504647.66796600155,567820.774150493,0.008411651626180072,0.008066237437315937,334.01657720171187,63173.10618449141
2025-09-30,weekly,single_amihud_illiquidity_20,502361.73007641884,565534.8362609103,-0.004529770044903292,-0.004025808835547928,0.0,63173.10618449141
2025-10-09,weekly,single_amihud_illiquidity_20,503406.03529202746,566710.8396821691,0.002078791343141928,0.0020794535470778364,131.698205650284,63304.8043901417
2025-10-10,weekly,single_amihud_illiquidity_20,510501.9863289641,573806.7907191059,0.01409587994474526,0.01252129047137407,0.0,63304.8043901417
2025-10-13,weekly,single_amihud_illiquidity_20,505578.6901145663,569125.9204392459,-0.009644029496929885,-0.008157572122828749,242.425934537941,63547.23032467964
2025-10-14,weekly,single_amihud_illiquidity_20,505833.2591539899,569380.4894786696,0.0005035201134879763,0.0004472982696470673,0.0,63547.23032467964
2025-10-15,weekly,single_amihud_illiquidity_20,511616.8289344512,575164.0592591309,0.011433747535965377,0.010157653603053207,0.0,63547.23032467964
2025-10-16,weekly,single_amihud_illiquidity_20,508519.6317153662,572066.8620400459,-0.006053743825306879,-0.0053848935259871444,0.0,63547.23032467964
2025-10-17,weekly,single_amihud_illiquidity_20,508399.8042955869,571947.0346202665,-0.00023563971242390735,-0.0002094640115178903,0.0,63547.23032467964
2025-10-20,weekly,single_amihud_illiquidity_20,513133.55557332985,577008.8554722829,0.00931108005500092,0.008850156650216823,328.0695742733206,63875.29989895296
2025-10-21,weekly,single_amihud_illiquidity_20,521682.0146618533,585557.3145608063,0.016659325814255554,0.014815126332032635,0.0,63875.29989895296
2025-10-22,weekly,single_amihud_illiquidity_20,523668.9775554101,587544.2774543631,0.003808762498443974,0.0033932850707314444,0.0,63875.29989895296
2025-10-23,weekly,single_amihud_illiquidity_20,531850.5127726627,595725.8126716156,0.015623486530452091,0.013924967923609977,0.0,63875.29989895296
2025-10-24,weekly,single_amihud_illiquidity_20,536887.1273296907,600762.4272286437,0.00946998157578327,0.008454585062279918,0.0,63875.29989895296
2025-10-27,weekly,single_amihud_illiquidity_20,538486.0982732018,602592.2579784517,0.0029782255191401763,0.0030458475212058467,230.85980629686335,64106.15970524982
2025-10-28,weekly,single_amihud_illiquidity_20,538008.2996799393,602114.4593851891,-0.0008872997739305388,-0.0007929052969671835,0.0,64106.15970524982
2025-10-29,weekly,single_amihud_illiquidity_20,531641.5462303838,595747.7059356336,-0.011833931657454055,-0.010573991955045381,0.0,64106.15970524982
2025-10-30,weekly,single_amihud_illiquidity_20,529510.2573469899,593616.4170522398,-0.004008883238162619,-0.00357750245978139,0.0,64106.15970524982
2025-10-31,weekly,single_amihud_illiquidity_20,538686.0052747659,602792.1649800157,0.017328744439719213,0.015457368873557309,0.0,64106.15970524982
2025-11-03,weekly,single_amihud_illiquidity_20,548703.3175392213,613069.2426730777,0.01859582793383674,0.01704912288201821,259.76542860667405,64365.92513385649
2025-11-04,weekly,single_amihud_illiquidity_20,551130.0463002459,615495.9714341024,0.0044226609963065044,0.003958327366813785,0.0,64365.92513385649
2025-11-05,weekly,single_amihud_illiquidity_20,558030.6603038188,622396.5854376752,0.012520845215928444,0.01121146900034864,0.0,64365.92513385649
2025-11-06,weekly,single_amihud_illiquidity_20,562078.6647852663,626444.5899191228,0.007254089729126223,0.0065038989225831845,0.0,64365.92513385649
2025-11-07,weekly,single_amihud_illiquidity_20,556489.5454139891,620855.4705478456,-0.009943660418799904,-0.008921969255092033,0.0,64365.92513385649
2025-11-10,weekly,single_amihud_illiquidity_20,561029.1537088054,625552.6497290009,0.008157580555155253,0.007565656427268808,157.57088633891647,64523.49602019541
2025-11-11,weekly,single_amihud_illiquidity_20,563731.546617201,628255.0426373964,0.0048168493393450085,0.0043200087307857515,0.0,64523.49602019541
2025-11-12,weekly,single_amihud_illiquidity_20,563964.9571813092,628488.4532015047,0.0004140455958316913,0.0003715219907005629,0.0,64523.49602019541
2025-11-13,weekly,single_amihud_illiquidity_20,570015.5248787199,634539.0208989154,0.010728623508189816,0.009627174002305505,0.0,64523.49602019541
2025-11-14,weekly,single_amihud_illiquidity_20,575253.5921224544,639777.0881426499,0.009189341368989856,0.008254917461677946,0.0,64523.49602019541
2025-11-17,weekly,single_amihud_illiquidity_20,575357.7142418089,640206.6208358967,0.00018100211937888133,0.0006713786742407191,325.4105738924364,64848.90659408785
2025-11-18,weekly,single_amihud_illiquidity_20,572157.734029736,637006.6406238239,-0.005561722964451232,-0.004998355387038522,0.0,64848.90659408785
2025-11-19,weekly,single_amihud_illiquidity_20,560332.217380684,625181.1239747718,-0.020668280695542274,-0.018564196815077594,0.0,64848.90659408785
2025-11-20,weekly,single_amihud_illiquidity_20,554755.9981299308,619604.9047240186,-0.009951630618028062,-0.008919365983574012,0.0,64848.90659408785
2025-11-21,weekly,single_amihud_illiquidity_20,529572.5309351432,594421.4375292311,-0.045395574414121564,-0.04064439613499293,0.0,64848.90659408785
2025-11-24,weekly,single_amihud_illiquidity_20,537270.8664796586,602521.8698436085,0.014536886063409193,0.013627422907302345,402.096769861996,65251.00336394984
2025-11-25,weekly,single_amihud_illiquidity_20,540562.9016924988,605813.9050564487,0.006127328724169434,0.00546376053319797,0.0,65251.00336394984
2025-11-26,weekly,single_amihud_illiquidity_20,538031.0076487542,603282.011012704,-0.004683810220452278,-0.004179326394808891,0.0,65251.00336394984
2025-11-27,weekly,single_amihud_illiquidity_20,544800.9342141637,610051.9375781135,0.012582781418109645,0.011221827340823776,0.0,65251.00336394984
2025-11-28,weekly,single_amihud_illiquidity_20,560147.9488831275,625398.9522470774,0.02816994925146532,0.025156898492759483,0.0,65251.00336394984
2025-12-01,weekly,single_amihud_illiquidity_20,560859.7032053533,626515.6765495846,0.0012706541613602962,0.0017856190812197692,404.96998028140445,65655.97334423124
2025-12-02,weekly,single_amihud_illiquidity_20,560588.9825420637,626244.955886295,-0.0004826887397016977,-0.0004321051705850065,0.0,65655.97334423124
2025-12-03,weekly,single_amihud_illiquidity_20,560702.094027659,626358.0673718903,0.00020177258047859858,0.00018061859745488462,0.0,65655.97334423124
2025-12-04,weekly,single_amihud_illiquidity_20,552497.0264711374,618152.9998153687,-0.014633559681546116,-0.013099643772369607,0.0,65655.97334423124
2025-12-05,weekly,single_amihud_illiquidity_20,559373.1675668694,625029.1409111007,0.012445571227144292,0.01112368798304919,0.0,65655.97334423124
2025-12-08,weekly,single_amihud_illiquidity_20,566895.9562948401,632669.2101281713,0.013448604910194284,0.012223540819126688,117.28048909993444,65773.25383333118
2025-12-09,weekly,single_amihud_illiquidity_20,559161.2457985934,624934.4996319246,-0.013643968369080994,-0.012225520655066657,0.0,65773.25383333118
2025-12-10,weekly,single_amihud_illiquidity_20,552119.6465162776,617892.9003496087,-0.012593146136690825,-0.011267739717463532,0.0,65773.25383333118
2025-12-11,weekly,single_amihud_illiquidity_20,539990.3787361484,605763.6325694795,-0.021968549492236922,-0.019630048788821464,0.0,65773.25383333118
2025-12-12,weekly,single_amihud_illiquidity_20,534346.1691103658,600119.422943697,-0.010452426280247562,-0.009317511521517718,0.0,65773.25383333118
2025-12-15,weekly,single_amihud_illiquidity_20,537015.7370575783,603055.660525755,0.004995952252557556,0.004892755457997389,266.66963484561563,66039.9234681768
2025-12-16,weekly,single_amihud_illiquidity_20,525961.4194204108,592001.3428885876,-0.02058471823886665,-0.018330509703747833,0.0,66039.9234681768
2025-12-17,weekly,single_amihud_illiquidity_20,529425.2588940049,595465.1823621816,0.006585729191717293,0.0058510669193632125,0.0,66039.9234681768
2025-12-18,weekly,single_amihud_illiquidity_20,537235.3389372573,603275.2624054342,0.014751997401045935,0.013115930661588449,0.0,66039.9234681768
2025-12-19,weekly,single_amihud_illiquidity_20,549338.9426460792,615378.866114256,0.02252942580576489,0.020063152698423625,0.0,66039.9234681768
2025-12-22,weekly,single_amihud_illiquidity_20,549167.0604568995,615434.8415696338,-0.0003128891397209399,9.096096479765947e-05,227.85764455755282,66267.78111273434
2025-12-23,weekly,single_amihud_illiquidity_20,546066.0515281473,612333.8326408817,-0.005646749690653596,-0.0050387282605631745,0.0,66267.78111273434
2025-12-24,weekly,single_amihud_illiquidity_20,550330.9415275508,616598.7226402852,0.007810209016781755,0.006964975266857021,0.0,66267.78111273434
2025-12-25,weekly,single_amihud_illiquidity_20,556435.5378386383,622703.3189513726,0.011092591476217883,0.009900436194463014,0.0,66267.78111273434
2025-12-26,weekly,single_amihud_illiquidity_20,549167.6449232573,615435.4260359916,-0.013061518219364077,-0.011671517870853965,0.0,66267.78111273434
2025-12-29,weekly,single_amihud_illiquidity_20,550323.3847169891,616686.2045303886,0.002104530018139261,0.0020323472479528704,95.03870066516754,66362.81981339952
2025-12-30,weekly,single_amihud_illiquidity_20,544188.762416233,610551.5822296324,-0.011147304423400062,-0.009947720989522901,0.0,66362.81981339952
2025-12-31,weekly,single_amihud_illiquidity_20,546205.9152169384,612568.7350303379,0.0037067152797296554,0.0033038204459960863,0.0,66362.81981339952
2020-01-02,weekly,single_low_volatility_20,1000000.0,1000000.0,0.0,0.0,0.0,0.0
2020-01-03,weekly,single_low_volatility_20,1000000.0,1000000.0,0.0,0.0,0.0,0.0
2020-01-06,weekly,single_low_volatility_20,1000002.7991349233,1000302.7091619151,2.799134923181512e-06,0.0003027091619152156,299.91002699190244,299.91002699190244
2020-01-07,weekly,single_low_volatility_20,1005508.122702094,1005808.0327290859,0.005505308157070399,0.00550365755960347,0.0,299.91002699190244
2020-01-08,weekly,single_low_volatility_20,992624.9249077414,992924.8349347332,-0.012812624287640517,-0.01280880384241545,0.0,299.91002699190244
2020-01-09,weekly,single_low_volatility_20,1001921.5681536079,1002221.4781805997,0.009365716105436794,0.009362887218424376,0.0,299.91002699190244
2020-01-10,weekly,single_low_volatility_20,1003923.9568314865,1004223.8668584784,0.0019985483310522856,0.001997950274936988,0.0,299.91002699190244
2020-01-13,weekly,single_low_volatility_20,1003354.7954306112,1004222.666439391,-0.0005669367654813628,-1.1953700036482218e-06,567.960981787834,867.8710087797365
2020-01-14,weekly,single_low_volatility_20,1006431.2673371154,1007299.1383458951,0.0030661854814615364,0.0030635356174664174,0.0,867.8710087797365
2020-01-15,weekly,single_low_volatility_20,1000343.2145993991,1001211.0856081789,-0.006049149043058311,-0.006043937203910943,0.0,867.8710087797365
2020-01-16,weekly,single_low_volatility_20,997613.0067566304,998480.8777654101,-0.00272927111707566,-0.0027269053269723953,0.0,867.8710087797365
2020-01-17,weekly,single_low_volatility_20,996866.2809261514,997734.1519349312,-0.0007485125248182234,-0.0007478619241563234,0.0,867.8710087797365
2020-01-20,weekly,single_low_volatility_20,999142.5106113134,1000414.0047402758,0.0022833851728309984,0.0026859387344289054,403.6231201826989,1271.4941289624353
2020-01-21,weekly,single_low_volatility_20,988020.2091043901,989291.7032333525,-0.011131846947557311,-0.011117698726949343,0.0,1271.4941289624353
2020-01-22,weekly,single_low_volatility_20,985312.2941873241,986583.7883162865,-0.0027407485111267116,-0.0027372259448003033,0.0,1271.4941289624353
2020-01-23,weekly,single_low_volatility_20,966196.3842554217,967467.8783843841,-0.01940086411655817,-0.019375860578984216,0.0,1271.4941289624353
2020-02-03,weekly,single_low_volatility_20,879798.6399884892,881566.295468697,-0.08942047980599,-0.08879011369259915,496.16135124531456,1767.6554802077499
2020-02-04,weekly,single_low_volatility_20,889092.8052702704,890860.4607504782,0.010563968684814906,0.010542786548843663,0.0,1767.6554802077499
